time,liquid_quants_0.1,liquid_quants_0.2,liquid_quants_0.3,liquid_quants_0.4,liquid_quants_0.5,liquid_quants_0.6,liquid_quants_0.7,liquid_quants_0.8,liquid_quants_0.9,liquid_quants_0.999999,liquid_levels_0.1,liquid_levels_0.2,liquid_levels_0.3,liquid_levels_0.4,liquid_levels_0.5,liquid_levels_0.6,liquid_levels_0.7,liquid_levels_0.8,liquid_levels_0.9,liquid_levels_0.999999,liquid_shares_0.1,liquid_shares_0.2,liquid_shares_0.3,liquid_shares_0.4,liquid_shares_0.5,liquid_shares_0.6,liquid_shares_0.7,liquid_shares_0.8,liquid_shares_0.9,liquid_shares_0.999999
2012-Q2,-5.674751425729322,-3.084789346529707,0.27943094491255077,10.232370855494667,33.59411989053672,80.40924263014057,201.35140198032408,476.24628502893376,1074.7635885694178,2546.9541540977434,-2837.3757128646607,-1542.3946732648535,139.7154724562754,5116.185427747333,16797.05994526836,40204.62131507028,100675.70099016205,238123.1425144669,537381.7942847089,1.2734770770488717e6,-0.0012853137259441999,-0.0006986952892357744,6.329024868318354e-5,0.002317600494338554,0.0076089647223221805,0.0182124458838326,0.045605472608019594,0.10786831724509441,0.24343064372300294,0.5768772740898865
2012-Q3,-5.551169486924468,-3.7180135490879818,0.6675061791059338,9.939724022356026,31.673828691387374,82.71401416132005,204.35759960420248,480.115623726982,1096.7295983928273,2523.7364958202934,-2775.5847434622337,-1859.0067745439908,333.7530895529669,4969.862011178013,15836.914345693687,41357.00708066003,102178.79980210123,240057.811863491,548364.7991964136,1.2618682479101466e6,-0.0012557317114691346,-0.0008410529579864023,0.0001509967726042738,0.0022484679467135566,0.007164946270349255,0.018710761905203915,0.04622779378420391,0.10860709897362165,0.24809153077610233,0.5708951882406567
2012-Q4,-5.6736815528001445,-3.0579043812501427,0.7254077325961116,11.133587924660539,31.422159442671692,77.35779589865331,192.25858687418466,448.9444787297161,1054.1181388118257,2441.5157616016268,-2836.840776400072,-1528.9521906250714,362.7038662980558,5566.793962330269,15711.079721335846,38678.89794932665,96129.29343709233,224472.23936485805,527059.0694059129,1.2207578808008134e6,-0.0013353784343515483,-0.0007197195554648705,0.00017073461617573876,0.0026204419605134303,0.007395634331960489,0.01820721367787155,0.04525068394153729,0.10566521394225632,0.24810109921191914,0.5746440763075824
2013-Q1,-5.370564305733025,-4.226855155215417,1.2729913922613276,10.026088346651207,32.74547000334146,82.87854103643562,186.4079757238561,434.09555283818287,1028.107615853027,2506.4864467347697,-2685.282152866512,-2113.4275776077084,636.4956961306638,5013.044173325604,16372.73500167073,41439.27051821781,93203.98786192805,217047.77641909145,514053.8079265135,1.2532432233673849e6,-0.0012570300215599907,-0.0009893343649604038,0.000297955355557656,0.002346698285895145,0.007664378735834571,0.01939848557714489,0.04363050294230316,0.1016040607801267,0.24063805308915812,0.5866662296205001
2013-Q2,-5.404908378764755,-3.8821829066649207,0.6236667523560429,9.919669548291868,30.426428867938863,81.02032521698817,189.8189882502102,439.388302475112,1059.7844469860897,2486.7762295801367,-2702.4541893823775,-1941.0914533324603,311.8333761780214,4959.834774145934,15213.214433969431,40510.16260849409,94909.49412510509,219694.151237556,529892.2234930448,1.2433881147900685e6,-0.001260334609030227,-0.0009052603916615477,0.00014542869877018057,0.002313101715280644,0.0070949364252172065,0.018892590354915806,0.04426262640876016,0.10245803362516687,0.24712408112157258,0.5798747966510084
2013-Q3,-5.47845749807324,-3.911149311396719,0.7510683339779949,10.934976749042018,35.13473146539265,88.12973221059107,207.42523484636948,483.3773261400045,1101.439880961056,2512.893000907971,-2739.2287490366202,-1955.5746556983595,375.53416698899747,5467.488374521009,17567.365732696322,44064.866105295536,103712.61742318474,241688.66307000225,550719.9404805279,1.2564465004539855e6,-0.0012364777614464197,-0.0008827391919968983,0.0001695147388871808,0.0024680041009498338,0.007929844144383467,0.019890718151769675,0.04681549325527104,0.10909737172730702,0.24859295136587556,0.5671553194689994
2013-Q4,-5.5843410674700555,-3.4975068153911213,0.49212102278282205,10.931872803659628,35.551843348225646,86.91609388201226,217.09660367357768,523.3041415909908,1166.2132967792109,2574.9745457698195,-2792.1705337350277,-1748.7534076955606,246.060511391411,5465.936401829814,17775.921674112822,43458.046941006134,108548.30183678884,261652.07079549538,583106.6483896055,1.2874872728849098e6,-0.0012123008593767695,-0.0007592714103144275,0.00010683422298689836,0.0023731929397496753,0.007717925843488667,0.01886855656446712,0.04712935618033281,0.11360374534816726,0.25317246293170365,0.5589994982387951
2014-Q1,-5.552476305893458,-3.6860359951659105,0.2414666862907976,9.888935827740232,32.89392133317466,84.96376733491567,212.97053531518955,505.585159455553,1144.2821127398888,2622.090505074081,-2776.238152946729,-1843.0179975829553,120.73334314539879,4944.467913870116,16446.96066658733,42481.883667457834,106485.26765759477,252792.57972777652,572141.0563699444,1.3110452525370405e6,-0.001206095742750932,-0.0008006720022699735,5.24508212745346e-5,0.002148051201860188,0.007145139627199569,0.018455628160349832,0.046260954900861115,0.10982201000482655,0.24855824836510412,0.5695642846635451
2014-Q2,-5.482682134740019,-3.6346291336218455,1.0657643604814764,11.250310688068236,34.549004709558204,86.51254930965793,209.24328286907502,494.0109869141349,1126.4111296653796,2597.7082859727066,-2741.3410673700096,-1817.3145668109228,532.8821802407382,5625.155344034118,17274.502354779102,43256.274654828965,104621.64143453751,247005.49345706744,563205.5648326898,1.2988541429863533e6,-0.0012045525037515136,-0.0007985328194336388,0.00023414983711944986,0.002471708111879735,0.0075904619495134286,0.019006921305281213,0.04597102550886476,0.10853486606448952,0.24747401238068353,0.5707199401653535
2014-Q3,-5.614714145787957,-3.4826245026549705,0.20395362600949235,10.554411966719696,33.07626361979354,86.22314603565579,209.76613163563044,468.6249992333774,1067.0173355632203,2539.6227634207344,-2807.3570728939785,-1741.3122513274852,101.97681300474618,5277.205983359848,16538.131809896768,43111.5730178279,104883.06581781522,234312.4996166887,533508.6677816102,1.2698113817103673e6,-0.0012743360793299938,-0.0007904292078379851,4.629006168177734e-5,0.002395467982175541,0.007507109891204928,0.019569520907667715,0.04760928923964919,0.10636084557342601,0.24217416108330617,0.5764020805480566
2014-Q4,-5.614512829073347,-3.5480990174541516,0.5081447292278938,10.35568916761161,32.5988135322963,82.61596282793047,196.96347971210335,467.47364695279737,1144.1568339743858,2588.1213466288277,-2807.2564145366737,-1774.0495087270758,254.0723646139469,5177.844583805805,16299.40676614815,41307.98141396524,98481.73985605167,233736.82347639868,572078.4169871929,1.2940606733144138e6,-0.001243901517168596,-0.0007860852553442383,0.00011258002588483267,0.002294314370467742,0.007222303135677774,0.01830365779411144,0.043637476429300125,0.1035693026952962,0.2534892100147632,0.5734011423070116
2015-Q1,-5.672539547972193,-3.2965570373157886,0.39929659595201766,10.727104089720523,31.693441009945126,80.15245261719201,201.5286179885944,478.68743713572286,1152.5693806701163,2635.1163876394553,-2836.269773986097,-1648.2785186578942,199.64829797600882,5363.552044860262,15846.720504972564,40076.22630859601,100764.3089942972,239343.71856786142,576284.6903350581,1.3175581938197277e6,-0.0012380308019860112,-0.0007194730187751,8.714641488810364e-5,0.002341188662832963,0.006917088168255296,0.01749325929869999,0.04398358697044998,0.1044734526195801,0.2515480734207724,0.5751137082652822
2015-Q2,-5.489291109718364,-3.9153015129024387,0.5204417780193722,8.694965954781162,29.220322590546978,77.95996367799451,197.39535814842438,471.6533573826782,1038.7292165558515,2456.108263873308,-2744.645554859182,-1957.6507564512194,260.2208890096861,4347.482977390581,14610.161295273489,38979.98183899726,98697.6790742122,235826.6786913391,519364.60827792576,1.228054131936654e6,-0.0012852841998384095,-0.00091674408799848,0.00012185828385742648,0.002035873510156486,0.00684176120179173,0.01825385237046457,0.04621892515418641,0.11043477125333172,0.24321214219922524,0.5750828443148234
2015-Q3,-5.712465485382554,-3.56919242099381,-0.3002996002344013,10.567785307466767,32.241845987355646,81.730362920348,203.95326402167603,474.9527730246671,1122.7377783004117,2619.6021106960397,-2856.2327426912766,-1784.596210496905,-150.14980011720064,5283.892653733384,16120.922993677823,40865.181460174,101976.63201083802,237476.38651233356,561368.8891502059,1.3098010553480198e6,-0.0012593052544131544,-0.0007868236195510441,-6.620063883817515e-5,0.002329653912002904,0.007107671139152201,0.018017347454274496,0.04496121993111875,0.10470269346896671,0.24750601770107247,0.5774877259062149
2015-Q4,-5.442343434516788,-3.9677743204193416,0.5760673123059985,10.070210747239663,33.51019126188454,82.10236477078402,190.1719428568772,458.76403133349083,1094.7494824040605,2514.8836334090956,-2721.171717258394,-1983.8871602096708,288.03365615299924,5035.105373619832,16755.095630942273,41051.182385392014,95085.9714284386,229382.01566674543,547374.7412020302,1.2574418167045477e6,-0.0012438454281165584,-0.0009068332433691912,0.0001316599551867181,0.002301542662427811,0.0076587408894579125,0.018764462824967774,0.04346372192874526,0.10485033695951404,0.25020455893779164,0.5747756545133945
2016-Q1,-5.596306315671148,-3.5562735148278133,0.573964874234085,11.896274380701346,39.02424432293064,98.18986669149584,231.74837806815174,526.3371570290176,1188.2618285612637,2612.5659748886715,-2798.153157835574,-1778.1367574139067,286.98243711704254,5948.137190350673,19512.122161465322,49094.933345747915,115874.18903407587,263168.5785145088,594130.9142806318,1.3062829874443358e6,-0.0011908440647535729,-0.0007567432818882686,0.00012213460545301133,0.0025314210730867093,0.008304011094482425,0.02089392777537579,0.049313987650375535,0.11199985207244798,0.2528515177864612,0.5559307352889591
2016-Q2,-5.573426307251515,-3.2049748664184334,0.9995280189738452,11.44804656870744,34.390720507862085,86.33418584114956,206.8520193794014,465.9508173953031,1059.3332954962675,2496.506951426473,-2786.7131536257575,-1602.4874332092168,499.76400948692265,5724.02328435372,17195.36025393104,43167.09292057478,103426.0096897007,232975.40869765155,529666.6477481337,1.2482534757132365e6,-0.001280353486075201,-0.0007362617744964583,0.0002296162383735005,0.002629898652095761,0.007900396715318418,0.019833091838921443,0.04751901066127434,0.10704039499283605,0.24335498543140058,0.5735092207303516
2016-Q3,-5.484570648585341,-3.527183527795533,1.5890539435457396,12.344795017979338,38.06389492047862,98.58652892040008,233.6782065684266,527.6934970991424,1171.6682966070002,2638.321014063959,-2742.2853242926703,-1763.5917638977664,794.5269717728698,6172.397508989669,19031.94746023931,49293.264460200044,116839.1032842133,263846.7485495712,585834.1483035001,1.3191605070319795e6,-0.0011637275616606054,-0.0007484051075884466,0.00033716875751188145,0.0026193441795081198,0.008076476074665854,0.020918293931123346,0.04958232594072618,0.11196709934655287,0.24860700631820537,0.5598044181209553
2016-Q4,-5.599555221798467,-3.7489472525675804,0.4030657608344049,9.436620646560584,33.21772415853866,84.27398508020308,205.24598084303113,492.7590020941511,1140.745905348937,2564.9650754105633,-2799.7776108992334,-1874.4736262837903,201.53288041720245,4718.310323280292,16608.86207926933,42136.992540101535,102622.99042151557,246379.50104707555,570372.9526744685,1.2824825377052815e6,-0.001238374203822254,-0.0008291014884533798,8.914033720360405e-5,0.0020869635385440083,0.007346292889027979,0.01863768193058479,0.0453913423560401,0.10897651915621293,0.2522825914459442,0.567256944038718
2017-Q1,-5.718835295831814,-3.338708382177707,-0.15586690311682733,10.567347166662266,31.81967339710814,84.60717398310102,218.55936200699446,495.86270764970914,1120.9032343356293,2621.9345941717265,-2859.417647915907,-1669.3541910888534,-77.93345155841367,5283.673583331133,15909.83669855407,42303.58699155051,109279.68100349723,247931.35382485457,560451.6171678146,1.3109672970858633e6,-0.0012500075284947068,-0.000729765834699299,-3.406896549043737e-5,0.002309782120176226,0.00695505802197484,0.018493206915859404,0.04777211334113191,0.10838432750697896,0.2450039927981184,0.5730953616244447
2017-Q2,-5.6655071926577465,-3.3186786634723875,0.4735229945446314,11.27410770400382,35.78170267119047,88.57987903494327,207.37620514606525,467.56446271064357,1090.2023762274869,2504.7738977564168,-2832.7535963288733,-1659.3393317361938,236.76149727231572,5637.05385200191,17890.85133559524,44289.93951747164,103688.10257303262,233782.2313553218,545101.1881137434,1.2523869488782084e6,-0.001288481491281576,-0.0007547525557706173,0.00010769126106797301,0.0025640209452296937,0.008137675948610272,0.020145333993114942,0.04716266222540435,0.10633613826568356,0.2479399523736812,0.5696497590342602
2017-Q3,-5.5323809214931545,-3.848983216019679,0.878480934870275,10.419700028016761,33.25437410829368,83.4342647052813,195.19880833558074,459.681942409519,1103.472113756272,2575.3252970258986,-2766.190460746577,-1924.4916080098396,439.24046743513753,5209.850014008381,16627.18705414684,41717.13235264065,97599.40416779037,229840.97120475952,551736.056878136,1.2876626485129492e6,-0.0012425940028084718,-0.000864496412847453,0.0001973101918941563,0.0023403046445295127,0.007469060142547559,0.018739656293141848,0.043842402039028346,0.1032463297345142,0.2478440747803501,0.5784279525896503
2017-Q4,-5.5572444147423345,-3.7808588665698895,-0.09405283206614129,8.309757147793878,31.51961945773128,78.13513563939799,189.18471857762202,453.94764625581996,1043.0734153284377,2512.5095867407035,-2778.6222073711674,-1890.4294332849447,-47.026416033070646,4154.878573896939,15759.80972886564,39067.56781969899,94592.35928881101,226973.82312790997,521536.70766421885,1.2562547933703517e6,-0.0012902077549483686,-0.0008777899739433985,-2.1835946784107474e-5,0.0019292498788391693,0.007317809767284087,0.018140385848148463,0.04392241420569045,0.10539158076007954,0.24216703621440933,0.5833213570012249
2018-Q1,-5.6421953778867575,-3.1662726327079294,0.5511597336937353,10.767476196547538,34.88154785337076,88.82691693219911,219.0835294119772,496.2309198151047,1099.9095402056896,2568.645410117715,-2821.0976889433787,-1583.1363163539647,275.5798668468676,5383.738098273769,17440.773926685382,44413.45846609955,109541.7647059886,248115.45990755234,549954.7701028448,1.2843227050588576e6,-0.0012510166847153168,-0.0007020423127138673,0.00012220598129169437,0.0023874204049986634,0.007734116851800094,0.019695162554903094,0.04857633107050537,0.11002688113094694,0.24387762108837907,0.5695333199146041
2018-Q2,-5.408230797656724,-3.911252120697416,1.2029431866428602,10.846242294947723,34.51397161218771,90.85992875384662,214.7232856171582,498.4385150559473,1136.4881738632034,2557.307583618757,-2704.1153988283622,-1955.6260603487078,601.4715933214301,5423.121147473862,17256.985806093857,45429.96437692331,107361.64280857911,249219.25752797365,568244.0869316017,1.2786537918093784e6,-0.0011925375657698101,-0.0008624474911739078,0.00026525401618954914,0.002391641900669401,0.007610475445922187,0.020034995235239987,0.04734738474085269,0.10990778235431123,0.2506004072481942,0.5638970441155643
2018-Q3,-5.5482251357252395,-3.5135458512739937,0.3107663187411617,10.002058029363836,34.24067050288384,85.39175604584781,207.78083840562854,483.4478393476687,1099.5298499365551,2602.8684422771876,-2774.11256786262,-1756.772925636997,155.38315937058084,5001.029014681918,17120.33525144192,42695.878022923906,103890.41920281427,241723.91967383435,549764.9249682776,1.3014342211385937e6,-0.001228976031249757,-0.0007782783737647162,6.883721329067632e-5,0.0022155354695516582,0.007584581070981389,0.01891495367967897,0.04602510963537481,0.10708754464414931,0.24355461398179779,0.5765560787101899
2018-Q4,-5.670858136069536,-3.0877806950790907,0.12796979670026398,10.515318248398,33.26395284219538,79.34232885930156,195.48860828777617,457.8364889298051,1044.2835468664275,2460.193106152411,-2835.429068034768,-1543.8903475395452,63.98489835013199,5257.659124199,16631.97642109769,39671.16442965078,97744.30414388809,228918.24446490256,522141.77343321376,1.2300965530762055e6,-0.0013273571263241724,-0.0007227455901374678,2.9953424601462845e-5,0.0024612822746879156,0.00778597238642999,0.01857137017071354,0.04575730711292698,0.10716412078920733,0.2444316494217514,0.5758484471361429
2019-Q1,-5.48005273765598,-3.590597857823282,1.2378023127020383,11.717692009551024,36.954509934509176,94.47488950551926,215.12837969387462,475.56206562070423,1083.5533045089576,2541.818193223311,-2740.02636882799,-1795.298928911641,618.9011563510192,5858.8460047755125,18477.254967254587,47237.44475275963,107564.18984693731,237781.0328103521,541776.6522544788,1.2709090966116556e6,-0.001231091803615305,-0.0008066264695722004,0.0002780718278845167,0.002632375139589835,0.008301816873838012,0.02122374869104914,0.04832851026164636,0.10683484067097423,0.2434198457243018,0.5710185090839036
2019-Q2,-5.613320560415398,-3.30054665076314,1.1765656476640438,12.799914383666808,40.13798119347181,103.1782605799334,236.75622175821724,516.7778862690892,1184.1547791715711,2607.529703657129,-2806.660280207699,-1650.27332538157,588.2828238320219,6399.957191833404,20068.990596735905,51589.1302899667,118378.11087910862,258388.9431345446,592077.3895857856,1.3037648518285647e6,-0.0011959527048612795,-0.000703201901978836,0.0002506745969032181,0.0027271010205777886,0.008551645440404251,0.021982767329133554,0.050442379115352556,0.11010272872252914,0.25229150836521086,0.5555503500167287
2019-Q3,-5.503078415363626,-3.8434003160753116,0.6830417421067303,11.149733082207192,36.06785650663103,90.64367385140568,210.4634225561738,481.9589939080542,1107.7720667653557,2537.0560579881203,-2751.539207681813,-1921.700158037656,341.52087105336517,5574.866541103595,18033.928253315516,45321.83692570284,105231.7112780869,240979.4969540271,553886.0333826778,1.2685280289940601e6,-0.0012320926970070646,-0.0008605048127045694,0.00015292726700952833,0.0024963309019571398,0.008075287910572587,0.020294351661501377,0.047120979631077864,0.10790654099951587,0.24802079316179074,0.5680253859762865
2019-Q4,-5.70604131590596,-3.433303318712813,0.09347778756846822,11.368775677103548,36.05226657754908,90.46255472400799,209.05590097505524,463.88677581861583,1100.221381101244,2519.1631448636444,-2853.02065795298,-1716.6516593564065,46.738893784234115,5684.387838551774,18026.133288774538,45231.277362003995,104527.95048752762,231943.3879093079,550110.6905506221,1.2595815724318223e6,-0.0012906194187548325,-0.0007765607867672152,2.1143248213398058e-5,0.0025714434656188313,0.008154472209201492,0.020461248584289188,0.04728525267624269,0.10492410549256918,0.24885327686294115,0.569796237666446
2020-Q1,-5.48129020834849,-3.733349920337908,0.9323003124594369,10.8476758455788,33.581107638061866,84.60808368133458,200.8894615409977,480.10329286338686,1147.3320297063742,2577.0060465565484,-2740.645104174245,-1866.6749601689542,466.15015622971845,5423.8379227894,16790.553819030934,42304.04184066729,100444.73077049885,240051.64643169343,573666.0148531871,1.288503023278274e6,-0.001211044373840783,-0.0008248518587317074,0.00020598381133229388,0.0023967015616191837,0.007419459639351934,0.018693435273262574,0.044384815055510736,0.10607473233201092,0.2534932373014925,0.5693675312579924
2020-Q2,-5.602249327650239,-3.569128796137259,0.23454642081846475,10.7273430343903,33.22035794819529,84.38179765621689,206.17541321387986,476.7778335620276,1114.7040763760376,2591.2119933388362,-2801.1246638251196,-1784.5643980686295,117.27321040923238,5363.67151719515,16610.178974097646,42190.898828108446,103087.70660693993,238388.9167810138,557352.0381880188,1.2956059966694182e6,-0.001242662770762961,-0.0007916861995283724,5.202590747403548e-5,0.002379485281429169,0.0073687727266784405,0.018717145979187402,0.04573279325199535,0.10575646120717257,0.24725805209944335,0.574769612516911
2020-Q3,-5.597949678706367,-3.19750419854282,0.3666715156551343,11.27794613155734,36.105513090298686,97.48440272360752,231.77392915229865,502.29723182173643,1126.7248003083764,2510.9145422413535,-2798.9748393531836,-1598.7520992714099,183.33575782756714,5638.9730657786695,18052.756545149343,48742.20136180376,115886.96457614933,251148.61591086822,563362.4001541882,1.2554572711206768e6,-0.0012417400034112206,-0.0007092719839031299,8.133525937761232e-5,0.0025016796633848676,0.008008943009697077,0.021624039071127695,0.05141220912916743,0.11141982371301094,0.249930659916498,0.5569723222250508
2020-Q4,-5.723316229274065,-3.00196009889115,0.2686454304019431,11.865240266741377,35.381985406016454,83.48296359991318,211.07875272205825,489.0529307071273,1091.4807378423616,2561.9740540479274,-2861.6581146370327,-1500.9800494455749,134.32271520097154,5932.620133370689,17690.99270300823,41741.481799956586,105539.37636102912,244526.46535356366,545740.3689211808,1.2809870270239636e6,-0.0012787075972413799,-0.0006707001729929715,6.0020963206975596e-5,0.0026509408644192537,0.007905069671450852,0.01865182623483563,0.047159372977048496,0.10926457195388707,0.24385944368806625,0.5723981614173197
2021-Q1,-5.500424339544055,-4.061216764988507,0.3475441399746424,9.254792039011559,31.908379213603915,82.61941733349971,198.0772526189102,458.6121120630411,1028.8555078021836,2493.494811292493,-2750.212169772027,-2030.6083824942536,173.7720699873212,4627.396019505779,15954.189606801958,41309.70866674986,99038.6263094551,229306.05603152054,514427.7539010918,1.2467474056462466e6,-0.0012810727283082716,-0.0009458750307628789,8.094454029737156e-5,0.002155481278436236,0.007431600162407637,0.019242421282616842,0.04613305279085944,0.1068127535928473,0.23962491819756432,0.580745775914042
2021-Q2,-5.451507753374614,-3.5879260962907455,1.3893182275025129,11.549953200256068,33.74086568955419,82.29925369248228,199.18248033520433,474.6357051301959,1092.0895074072405,2527.3507650435713,-2725.7538766873067,-1793.9630481453728,694.6591137512564,5774.976600128034,16870.432844777097,41149.62684624114,99591.24016760217,237317.85256509794,546044.7537036203,1.2636753825217856e6,-0.0012352736588951588,-0.0008129990449095363,0.00031480982654650066,0.002617138889863328,0.0076454449851649404,0.018648437245663316,0.04513336170514904,0.10754914248365949,0.24745987031218514,0.5726800672555729
2021-Q3,-5.545100763938677,-3.9581925207585265,0.08374389279123565,9.821636417448127,29.67206579832778,82.0683612858808,204.53857872458372,477.96480221869245,1125.017161013629,2541.197815722738,-2772.5503819693386,-1979.0962603792632,41.871946395617826,4910.818208724064,14836.032899163889,41034.1806429404,102269.28936229186,238982.40110934622,562508.5805068145,1.270598907861369e6,-0.0012430561999828432,-0.0008873158420587031,1.877303399458932e-5,0.002201735651421102,0.006651645646690022,0.01839742678479021,0.04585181753102664,0.1071463145693144,0.2521973209539594,0.5696653378708452
2021-Q4,-5.689690955109357,-3.1114423610517763,0.3525719127736012,12.270173185084232,35.888321132188196,82.38102388759599,202.80678246512036,475.1817905071467,1091.6991279845015,2567.7148458763063,-2844.8454775546784,-1555.7211805258883,176.28595638680062,6135.086592542116,17944.1605660941,41190.511943797996,101403.39123256019,237590.89525357334,545849.5639922507,1.2838574229381531e6,-0.0012758603528567026,-0.0006977120514955126,7.906097687691433e-5,0.0027514723757493657,0.00804762269592694,0.018473179481134843,0.04547753737051747,0.10655510320171255,0.2448033901371871,0.5757862061652471
2022-Q1,-5.611784174036313,-3.405720195390274,0.8307802012158566,11.098026358894595,33.18031398284518,86.21022267567248,208.15956047125866,475.14672950716965,1122.404372562462,2597.3011308128025,-2805.8920870181564,-1702.8600976951368,415.3901006079283,5549.013179447297,16590.156991422587,43105.11133783624,104079.78023562933,237573.3647535848,561202.186281231,1.2986505654064012e6,-0.0012400873464552624,-0.0007525931840733855,0.0001835851100582034,0.0024524325297409595,0.007332157874479344,0.01905066249158644,0.04599892458059926,0.10499752461927621,0.24802797414421032,0.5739494191805778
2022-Q2,-5.416134301757776,-4.412358166989893,0.5867577106928288,7.979767277594287,29.232449360095746,77.5775812474246,191.60556922524734,479.40465413495605,1117.6407396164905,2570.4473397217057,-2708.067150878888,-2206.1790834949466,293.3788553464144,3989.8836387971432,14616.224680047873,38788.7906237123,95802.78461262367,239702.32706747804,558820.3698082452,1.2852236698608529e6,-0.001213116080864872,-0.000988288389594346,0.0001314231100550658,0.0017873234795649764,0.006547539707479389,0.017375974464907355,0.04291618048226352,0.10737796789563196,0.2503313024232888,0.5757336929072682
2022-Q3,-5.552177153661769,-3.7460971969620998,0.7934958148956741,11.709537452582591,35.77787978412966,90.75047363126396,211.1405216828872,476.13006237125285,1102.5719847358357,2531.690112187814,-2776.0885768308844,-1873.0485984810498,396.74790744783706,5854.768726291296,17888.93989206483,45375.23681563198,105570.2608414436,238065.03118562643,551285.9923679179,1.265845056093907e6,-0.0012473254600986374,-0.0008415802090704714,0.0001782629597379349,0.0026306084597736814,0.008037686681820142,0.02038756566000979,0.04743381579240171,0.10696509363400525,0.24769852799914344,0.5687573444822772
2022-Q4,-5.644427800795368,-3.534913020220615,-0.07468241125904312,9.514775069487337,31.724139013456917,82.10076629022352,201.4491039682577,466.39323534839383,1091.3640492995173,2554.113061716199,-2822.213900397684,-1767.4565101103074,-37.34120562952156,4757.387534743669,15862.069506728458,41050.38314511176,100724.55198412885,233196.61767419692,545682.0246497587,1.2770565308580995e6,-0.0012748839701313592,-0.0007984164390680763,-1.6868212744522196e-5,0.0021490635797991073,0.007165402361737351,0.01854376644948101,0.0455004904855489,0.1053423447881792,0.24650196284440834,0.57688713811279
2023-Q1,-5.473379984329693,-3.633715801336346,1.068352953341397,10.546508440191126,32.861019582869545,85.13297582684442,206.23208367276612,489.3791659279441,1162.0842390266719,2657.4421466375898,-2736.6899921648464,-1816.857900668173,534.1764766706984,5273.254220095563,16430.50979143477,42566.48791342221,103116.04183638307,244689.58296397203,581042.119513336,1.3287210733187948e6,-0.0011807173760579714,-0.0007838650703180933,0.00023046506900388733,0.002275092503668138,0.00708877821886269,0.01836488314753622,0.04448837928121618,0.10556885989026472,0.2506847793119067,0.5732633450239176
2023-Q2,-5.4561329010822455,-3.8912268398327488,1.5088234802758065,10.93816149173416,33.060212357514224,91.38848255580027,216.74517215307327,492.19113492779184,1137.0414357632392,2525.6137807655464,-2728.066450541123,-1945.6134199163744,754.4117401379033,5469.08074586708,16530.106178757113,45694.24127790013,108372.58607653664,246095.56746389592,568520.7178816196,1.2628068903827732e6,-0.001212705781674409,-0.0008648823941835797,0.00033535820905198884,0.0024311672612086247,0.007348118419437468,0.0203124343162328,0.048174802224467454,0.10939671848855223,0.2527241817881565,0.5613548074687509
2023-Q3,-5.396867225010885,-4.247798973815252,0.9440315356717164,10.52785445860503,30.968546855398824,83.33784674614563,196.50825637872023,455.1068446294852,1070.499179418181,2494.39955788728,-2698.4336125054424,-2123.899486907626,472.0157678358582,5263.927229302515,15484.273427699412,41668.923373072816,98254.12818936011,227553.42231474258,535249.5897090905,1.24719977894364e6,-0.0012456280565546676,-0.0009804164823376273,0.0002178879186902188,0.002429889478879319,0.007147719079513727,0.019234855287669737,0.04535523800837586,0.10504128242647462,0.24707737967360238,0.5757217926656863
2023-Q4,-5.731438897531651,-3.257009059375484,0.036882654653072555,10.920282792832904,34.46923677075055,88.11907545836527,213.6753635167976,468.0006574725277,1051.8699267166078,2525.1582999913026,-2865.7194487658253,-1628.504529687742,18.44132732653628,5460.141396416452,17234.618385375274,44059.53772918264,106837.6817583988,234000.32873626385,525934.9633583039,1.2625791499956513e6,-0.001307574094900682,-0.0007430561066838455,8.414432158789224e-6,0.0024913602228312207,0.007863833476763078,0.020103541605508427,0.0487480325705606,0.1067699659802899,0.23997427033062424,0.5760912115828483
2024-Q1,-5.624696983865375,-3.449199157378373,0.4956645982070187,11.04344688315921,34.03727447068592,88.85196707421412,222.86821408761006,519.509786347906,1177.9577698509993,2580.364453788699,-2812.3484919326875,-1724.5995786891865,247.83229910350934,5521.723441579605,17018.63723534296,44425.98353710706,111434.10704380502,259754.893173953,588978.8849254997,1.2901822268943496e6,-0.0012158734324986078,-0.000745602764181425,0.00010714629039018035,0.002387227917692254,0.007357732845393162,0.019206856209440865,0.048176735784141,0.1123008313079582,0.2546355050015295,0.5577894408401348
2024-Q2,-5.499828401292288,-3.602425205330797,1.0227349525657996,10.35449141462488,32.88011677253309,80.18880638837956,188.23948329581899,450.2815617139109,1068.0201562392485,2472.0938630277724,-2749.9142006461443,-1801.2126026653984,511.3674762828998,5177.24570731244,16440.058386266548,40094.40319418978,94119.7416479095,225140.78085695545,534010.0781196243,1.2360469315138862e6,-0.0012808233231395222,-0.0008389480336821425,0.00023817884578516548,0.002411397799244658,0.0076572608010671735,0.018674708733243922,0.04383800783391099,0.10486347648362108,0.2487250557440886,0.5757116851158601
